model,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio,delta_t,time,std_time,error
2,discrete_step,none,BDF,10,0.05,0.20110039035172436,972.0860099160054,3027.0149994579842,0.003760781213987799
2,discrete_step,none,BDF,10,0.025,0.10055019517586218,1787.5433742209862,3027.0149994579842,0.0023818357897238238
2,traj_iteration,none,BDF,15,0,0,4131.950558470009,3027.0149994579842,0.006260251701374173
2,discrete_step,none,BDF,15,0.1,0.4022007807034487,934.4595554900006,3027.0149994579842,0.005563593336902997
2,discrete_step,none,BDF,15,0.05,0.20110039035172436,1713.8744715639914,3027.0149994579842,0.003651170675827121
2,discrete_step,none,BDF,15,0.025,0.10055019517586218,3065.7873281509965,3027.0149994579842,0.0023818357897238238
3,traj_iteration,none,RK45,5,0,0,241.29562935300055,45.201621579006314,0.006516465764128048
3,discrete_step,none,RK45,5,0.1,0.4000332444921864,31.262829084007535,45.201621579006314,0.005805457492054771
3,discrete_step,none,RK45,5,0.05,0.2000166222460932,40.55532016901998,45.201621579006314,0.0037971573233769773
3,discrete_step,none,RK45,5,0.025,0.1000083111230466,52.078910801006714,45.201621579006314,0.0024743952899246736
3,traj_iteration,none,RK45,10,0,0,280.196048436017,45.201621579006314,0.006516465764128048
3,discrete_step,none,RK45,10,0.1,0.4000332444921864,42.095878374995664,45.201621579006314,0.005805457492054771
3,discrete_step,none,RK45,10,0.05,0.2000166222460932,53.409755948989186,45.201621579006314,0.0037022398354394715
3,discrete_step,none,RK45,10,0.025,0.1000083111230466,67.16026984498603,45.201621579006314,0.0023933064163605185
3,traj_iteration,none,RK45,15,0,0,318.84971795001184,45.201621579006314,0.006254337822451063
3,discrete_step,none,RK45,15,0.1,0.4000332444921864,47.63619207701413,45.201621579006314,0.005742167565417592
3,discrete_step,none,RK45,15,0.05,0.2000166222460932,60.59547421999741,45.201621579006314,0.003519575270315268
3,discrete_step,none,RK45,15,0.025,0.1000083111230466,74.74769141699653,45.201621579006314,0.0023115099652104786
3,traj_iteration,none,BDF,5,0,0,1186.1528917920077,2281.541625915008,0.006516335103858152
3,discrete_step,none,BDF,5,0.1,0.4000332444921864,286.1576976470242,2281.541625915008,0.005805339465239088
3,discrete_step,none,BDF,5,0.05,0.2000166222460932,514.6882937389892,2281.541625915008,0.0037970187401260517
3,discrete_step,none,BDF,5,0.025,0.1000083111230466,927.8883392840216,2281.541625915008,0.002474176515801238
3,traj_iteration,none,BDF,10,0,0,2264.177050458995,2281.541625915008,0.006516335103858152
3,discrete_step,none,BDF,10,0.1,0.4000332444921864,520.374669761979,2281.541625915008,0.005805339465239088
3,discrete_step,none,BDF,10,0.05,0.2000166222460932,932.9875764279859,2281.541625915008,0.0037019702454024832
3,discrete_step,none,BDF,10,0.025,0.1000083111230466,1713.4805304349866,2281.541625915008,0.002393066627391481
3,traj_iteration,none,BDF,15,0,0,3277.992913601018,2281.541625915008,0.0062542026263001475
3,discrete_step,none,BDF,15,0.1,0.4000332444921864,752.9917639350169,2281.541625915008,0.005742122902387009
3,discrete_step,none,BDF,15,0.05,0.2000166222460932,1384.3087037760124,2281.541625915008,0.0035193869008355682
3,discrete_step,none,BDF,15,0.025,0.1000083111230466,2559.692152989999,2281.541625915008,0.0023113066633261474
4,traj_iteration,none,RK45,5,0,0,264.0652345249837,48.173766955995234,0.007042751439503394
4,discrete_step,none,RK45,5,0.1,0.39743698433722807,36.51781574101187,48.173766955995234,0.006347030022487337
4,discrete_step,none,RK45,5,0.05,0.19871849216861404,45.19847622900852,48.173766955995234,0.004172390260172381
4,discrete_step,none,RK45,5,0.025,0.09935924608430702,57.5338928780111,48.173766955995234,0.002590386813428968
4,traj_iteration,none,RK45,10,0,0,337.12616044000606,48.173766955995234,0.007042751439503394
4,discrete_step,none,RK45,10,0.1,0.39743698433722807,47.33812912198482,48.173766955995234,0.006119275692754399
4,discrete_step,none,RK45,10,0.05,0.19871849216861404,58.44570311901043,48.173766955995234,0.003935052142490098
4,discrete_step,none,RK45,10,0.025,0.09935924608430702,72.55068785999902,48.173766955995234,0.002464993543109654
4,traj_iteration,none,RK45,15,0,0,351.6773402079998,48.173766955995234,0.006692027361438862
4,discrete_step,none,RK45,15,0.1,0.39743698433722807,56.177466585009824,48.173766955995234,0.005779831506871311
4,discrete_step,none,RK45,15,0.05,0.19871849216861404,68.49795395098045,48.173766955995234,0.0038155429283920875
4,discrete_step,none,RK45,15,0.025,0.09935924608430702,82.73738958299509,48.173766955995234,0.0023388314835172596
4,traj_iteration,none,BDF,5,0,0,1333.924743718002,5323.346827919013,0.0070427248859185835
4,discrete_step,none,BDF,5,0.1,0.39743698433722807,351.6872189720161,5323.346827919013,0.006346750729894852
4,discrete_step,none,BDF,5,0.05,0.19871849216861404,586.5348713260028,5323.346827919013,0.0041720852438737665
4,discrete_step,none,BDF,5,0.025,0.09935924608430702,1031.7544458330085,5323.346827919013,0.002590082423325673
4,traj_iteration,none,BDF,10,0,0,2423.546423152002,5323.346827919013,0.0070427248859185835
4,discrete_step,none,BDF,10,0.1,0.39743698433722807,635.0225318160083,5323.346827919013,0.006118942631883033
4,discrete_step,none,BDF,10,0.05,0.19871849216861404,1072.3551641490194,5323.346827919013,0.003934738892181645
4,discrete_step,none,BDF,10,0.025,0.09935924608430702,1881.607878541021,5323.346827919013,0.002464608388432079
4,traj_iteration,none,BDF,15,0,0,4174.684242316987,5323.346827919013,0.006691921089218427
4,discrete_step,none,BDF,15,0.1,0.39743698433722807,915.5618937560066,5323.346827919013,0.005779461767462182
4,discrete_step,none,BDF,15,0.05,0.19871849216861404,1596.9642888710077,5323.346827919013,0.0036951292855697494
