model,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio,delta_t,time,std_time,error
0,traj_iteration,none,RK45,5,0,0,316.5219282954931,138.62366908416152,0.007265571202059144
0,discrete_step,none,RK45,5,0.1,0.3988858829197373,49.17339962720871,138.62366908416152,0.006367419426748518
0,discrete_step,none,RK45,5,0.05,0.19944294145986866,60.59497779980302,138.62366908416152,0.004218829687806651
0,discrete_step,none,RK45,5,0.025,0.09972147072993433,76.14820619300008,138.62366908416152,0.002683570008451446
0,traj_iteration,none,RK45,10,0,0,737.4050552882254,138.62366908416152,0.007152589663819956
0,discrete_step,none,RK45,10,0.1,0.3988858829197373,116.76152282580733,138.62366908416152,0.0061437458117397144
0,discrete_step,none,RK45,10,0.05,0.19944294145986866,137.07382345944643,138.62366908416152,0.004102972145233977
0,discrete_step,none,RK45,10,0.025,0.09972147072993433,150.68731546774507,138.62366908416152,0.002562965054338707
0,traj_iteration,none,RK45,15,0,0,1799.7283363863826,138.62366908416152,0.007152589663819956
0,discrete_step,none,RK45,15,0.1,0.3988858829197373,242.09020200371742,138.62366908416152,0.0061437458117397144
0,discrete_step,none,RK45,15,0.05,0.19944294145986866,278.4295227713883,138.62366908416152,0.003986751516880525
0,discrete_step,none,RK45,15,0.025,0.09972147072993433,291.0308261588216,138.62366908416152,0.002562965054338707
0,traj_iteration,none,BDF,5,0,0,2269.947160191834,6014.659098763019,0.007265346679122849
0,discrete_step,none,BDF,5,0.1,0.3988858829197373,519.8240387290716,6014.659098763019,0.0063671008318653905
0,discrete_step,none,BDF,5,0.05,0.19944294145986866,836.0554925501347,6014.659098763019,0.004218572542484768
0,discrete_step,none,BDF,5,0.025,0.09972147072993433,1525.720452658832,6014.659098763019,0.0026833459568408025
0,traj_iteration,none,BDF,10,0,0,4352.8830710724,6014.659098763019,0.007152316129711703
0,discrete_step,none,BDF,10,0.1,0.3988858829197373,792.3956785351038,6014.659098763019,0.0061434261168598165
0,discrete_step,none,BDF,10,0.05,0.19944294145986866,1372.4502353407443,6014.659098763019,0.004102713800570322
0,discrete_step,none,BDF,10,0.025,0.09972147072993433,2452.1189289167523,6014.659098763019,0.00256274373590552
0,traj_iteration,none,BDF,15,0,0,6323.484717689455,6014.659098763019,0.007152316129711703
0,discrete_step,none,BDF,15,0.1,0.3988858829197373,1327.6104873009026,6014.659098763019,0.0061434261168598165
0,discrete_step,none,BDF,15,0.05,0.19944294145986866,2318.6574875563383,6014.659098763019,0.0039864802097544574
0,discrete_step,none,BDF,15,0.025,0.09972147072993433,3879.2363731451333,6014.659098763019,0.00256274373590552
1,traj_iteration,none,RK45,5,0,0,466.3224124982953,146.12277429923415,0.005462496959533302
1,discrete_step,none,RK45,5,0.1,0.3983607807849375,72.885622959584,146.12277429923415,0.0052687796373035636
1,discrete_step,none,RK45,5,0.05,0.19918039039246874,86.36230553686619,146.12277429923415,0.0035399140760293654
1,discrete_step,none,RK45,5,0.025,0.09959019519623437,98.29305592924356,146.12277429923415,0.002296553044578031
1,traj_iteration,none,RK45,10,0,0,1350.9327754192054,146.12277429923415,0.005394125356210955
1,discrete_step,none,RK45,10,0.1,0.3983607807849375,209.18545154854655,146.12277429923415,0.005149525268114901
1,discrete_step,none,RK45,10,0.05,0.19918039039246874,239.3098445236683,146.12277429923415,0.003428415784791458
1,discrete_step,none,RK45,10,0.025,0.09959019519623437,253.21057199314237,146.12277429923415,0.0021817648110347893
1,traj_iteration,none,RK45,15,0,0,1883.7760819122195,146.12277429923415,0.00532680664381224
1,discrete_step,none,RK45,15,0.1,0.3983607807849375,281.27940099313855,146.12277429923415,0.005149525268114901
1,discrete_step,none,RK45,15,0.05,0.19918039039246874,319.9103139229119,146.12277429923415,0.003428415784791458
1,discrete_step,none,RK45,15,0.025,0.09959019519623437,334.6033947058022,146.12277429923415,0.0021817648110347893
1,traj_iteration,none,BDF,5,0,0,2227.5016521029174,11037.698390047997,0.005462333962199089
1,discrete_step,none,BDF,5,0.1,0.3983607807849375,612.6817965395749,11037.698390047997,0.0052686315957501855
1,discrete_step,none,BDF,5,0.05,0.19918039039246874,1018.3197769373655,11037.698390047997,0.003539546542146841
1,discrete_step,none,BDF,5,0.025,0.09959019519623437,1830.9960439801216,11037.698390047997,0.002296206544211162
1,traj_iteration,none,BDF,10,0,0,4121.492316022515,11037.698390047997,0.005393957685206191
1,discrete_step,none,BDF,10,0.1,0.3983607807849375,1041.2378837764263,11037.698390047997,0.005149382690256257
1,discrete_step,none,BDF,10,0.05,0.19918039039246874,1742.1667532995343,11037.698390047997,0.0034278787946720748
1,discrete_step,none,BDF,10,0.025,0.09959019519623437,3042.112243887037,11037.698390047997,0.002181400231127221
1,traj_iteration,none,BDF,15,0,0,6834.890337083489,11037.698390047997,0.005326665716632788
1,discrete_step,none,BDF,15,0.1,0.3983607807849375,1563.2615326493979,11037.698390047997,0.005149382690256257
1,discrete_step,none,BDF,15,0.05,0.19918039039246874,2714.8110940493643,11037.698390047997,0.0034278787946720748
1,discrete_step,none,BDF,15,0.025,0.09959019519623437,4542.161082487553,11037.698390047997,0.002181400231127221
2,traj_iteration,none,RK45,5,0,0,244.43763725832105,113.57436241209507,0.00922761682746377
2,discrete_step,none,RK45,5,0.1,0.40258523994277945,30.231438506394625,113.57436241209507,0.007823212952447653
2,discrete_step,none,RK45,5,0.05,0.20129261997138972,39.072634011507034,113.57436241209507,0.0051679042473160046
2,discrete_step,none,RK45,5,0.025,0.10064630998569486,50.24519443511963,113.57436241209507,0.0033178464550274026
2,traj_iteration,none,RK45,10,0,0,335.9533991254866,113.57436241209507,0.008986307384243174
2,discrete_step,none,RK45,10,0.1,0.40258523994277945,44.227165050804615,113.57436241209507,0.007374675022671185
2,discrete_step,none,RK45,10,0.05,0.20129261997138972,54.46865087375045,113.57436241209507,0.004941226851649967
2,discrete_step,none,RK45,10,0.025,0.10064630998569486,68.5909261405468,113.57436241209507,0.0031981569039215597
2,traj_iteration,none,RK45,15,0,0,867.7770083062351,113.57436241209507,0.008986307384243174
2,discrete_step,none,RK45,15,0.1,0.40258523994277945,108.44205555692315,113.57436241209507,0.007374675022671185
2,discrete_step,none,RK45,15,0.05,0.20129261997138972,128.4748804308474,113.57436241209507,0.004827495772351854
2,discrete_step,none,RK45,15,0.025,0.10064630998569486,142.6943476460874,113.57436241209507,0.00307772858076967
2,traj_iteration,none,BDF,5,0,0,1492.4213203974068,3326.439653135836,0.00922724734666296
2,discrete_step,none,BDF,5,0.1,0.40258523994277945,320.86949149891734,3326.439653135836,0.007822759484399009
2,discrete_step,none,BDF,5,0.05,0.20129261997138972,479.2110647074878,3326.439653135836,0.00516724961138793
2,discrete_step,none,BDF,5,0.025,0.10064630998569486,837.5902789980173,3326.439653135836,0.00331735892300598
2,traj_iteration,none,BDF,10,0,0,2251.318409591913,3326.439653135836,0.00898605200396705
2,discrete_step,none,BDF,10,0.1,0.40258523994277945,464.1707624271512,3326.439653135836,0.0073742431094474085
2,discrete_step,none,BDF,10,0.05,0.20129261997138972,795.9376437589526,3326.439653135836,0.004826856875480743
2,discrete_step,none,BDF,10,0.025,0.10064630998569486,1379.3837921470404,3326.439653135836,0.0030772779856701672
2,traj_iteration,none,BDF,15,0,0,3617.6110744662583,3326.439653135836,0.00898605200396705
2,discrete_step,none,BDF,15,0.1,0.40258523994277945,696.1221685521305,3326.439653135836,0.0073742431094474085
2,discrete_step,none,BDF,15,0.05,0.20129261997138972,1135.2267090678215,3326.439653135836,0.004826856875480743
2,discrete_step,none,BDF,15,0.025,0.10064630998569486,1987.044238884002,3326.439653135836,0.0030772779856701672
3,traj_iteration,none,RK45,5,0,0,546.5243235491216,153.88450582697988,0.005213603707515557
3,discrete_step,none,RK45,5,0.1,0.39991481829604747,78.78861599043012,153.88450582697988,0.005056497081805485
3,discrete_step,none,RK45,5,0.05,0.19995740914802373,103.45665287971497,153.88450582697988,0.003502245593767793
3,discrete_step,none,RK45,5,0.025,0.09997870457401187,115.73142889142036,153.88450582697988,0.0021502311612728708
3,traj_iteration,none,RK45,10,0,0,1513.1965891942382,153.88450582697988,0.005213603707515557
3,discrete_step,none,RK45,10,0.1,0.39991481829604747,273.19541477411985,153.88450582697988,0.005056497081805485
3,discrete_step,none,RK45,10,0.05,0.19995740914802373,311.7940065562725,153.88450582697988,0.003346790797953409
3,discrete_step,none,RK45,10,0.025,0.09997870457401187,333.40034871548414,153.88450582697988,0.0021265556033114737
3,traj_iteration,none,RK45,15,0,0,1881.7436786480248,153.88450582697988,0.005056497081805485
3,discrete_step,none,RK45,15,0.1,0.39991481829604747,326.72236081957817,153.88450582697988,0.004899898420473309
3,discrete_step,none,RK45,15,0.05,0.19995740914802373,377.8870612755418,153.88450582697988,0.0031909999865821063
3,discrete_step,none,RK45,15,0.025,0.09997870457401187,398.89178275316954,153.88450582697988,0.0020165002577252913
3,traj_iteration,none,BDF,5,0,0,2279.6988366246223,14823.058120232075,0.005213234837701795
3,discrete_step,none,BDF,5,0.1,0.39991481829604747,756.6674886494875,14823.058120232075,0.00505613327395029
3,discrete_step,none,BDF,5,0.05,0.19995740914802373,1273.8082664199173,14823.058120232075,0.00350191878063869
3,discrete_step,none,BDF,5,0.025,0.09997870457401187,2307.7399996072054,14823.058120232075,0.0021497606265853575
3,traj_iteration,none,BDF,10,0,0,4627.91487936303,14823.058120232075,0.005213234837701795
3,discrete_step,none,BDF,10,0.1,0.39991481829604747,1237.2913005761802,14823.058120232075,0.00505613327395029
3,discrete_step,none,BDF,10,0.05,0.19995740914802373,2104.4181337952614,14823.058120232075,0.003346469450317193
3,discrete_step,none,BDF,10,0.025,0.09997870457401187,3797.1755231805146,14823.058120232075,0.0021262455910231915
3,traj_iteration,none,BDF,15,0,0,7187.2345554716885,14823.058120232075,0.00505613327395029
3,discrete_step,none,BDF,15,0.1,0.39991481829604747,1640.584799580276,14823.058120232075,0.00489954038360117
3,discrete_step,none,BDF,15,0.05,0.19995740914802373,3005.549249768257,14823.058120232075,0.0031906841591798994
3,discrete_step,none,BDF,15,0.025,0.09997870457401187,5548.182129848748,14823.058120232075,0.0020161269899173274
4,traj_iteration,none,RK45,5,0,0,409.48210548236966,153.3846429735422,0.005331406954548933
4,discrete_step,none,RK45,5,0.1,0.40007502705687975,57.64769671857357,153.3846429735422,0.0050371019700376
4,discrete_step,none,RK45,5,0.05,0.20003751352843988,74.0547070428729,153.3846429735422,0.003280102540156608
4,discrete_step,none,RK45,5,0.025,0.10001875676421994,94.28425841405988,153.3846429735422,0.0020906045068087445
4,traj_iteration,none,RK45,10,0,0,1656.8268555030227,153.3846429735422,0.005184073886732446
4,discrete_step,none,RK45,10,0.1,0.40007502705687975,234.80033159255981,153.3846429735422,0.004890476413112609
4,discrete_step,none,RK45,10,0.05,0.20003751352843988,279.0991242080927,153.3846429735422,0.003132997662458821
4,discrete_step,none,RK45,10,0.025,0.10001875676421994,303.66517874598503,153.3846429735422,0.0020906045068087445
4,traj_iteration,none,RK45,15,0,0,1801.6132408827543,153.3846429735422,0.005184073886732446
4,discrete_step,none,RK45,15,0.1,0.40007502705687975,285.17696372047067,153.3846429735422,0.004890476413112609
4,discrete_step,none,RK45,15,0.05,0.20003751352843988,342.7281031385064,153.3846429735422,0.003132997662458821
4,discrete_step,none,RK45,15,0.025,0.10001875676421994,373.2959960922599,153.3846429735422,0.0019391009597946951
4,traj_iteration,none,BDF,5,0,0,2418.49572468549,6883.374826151878,0.005331284093045294
4,discrete_step,none,BDF,5,0.1,0.40007502705687975,656.1281593888998,6883.374826151878,0.005036989126186513
4,discrete_step,none,BDF,5,0.05,0.20003751352843988,1125.0055571943521,6883.374826151878,0.0032799550491596904
4,discrete_step,none,BDF,5,0.025,0.10001875676421994,2010.2059025466442,6883.374826151878,0.0020905252321042293
4,traj_iteration,none,BDF,10,0,0,4697.881267286837,6883.374826151878,0.005183956512912378
4,discrete_step,none,BDF,10,0.1,0.40007502705687975,1123.7589013203979,6883.374826151878,0.004890354686548334
4,discrete_step,none,BDF,10,0.05,0.20003751352843988,2039.240165092051,6883.374826151878,0.003132850923680734
4,discrete_step,none,BDF,10,0.025,0.10001875676421994,3798.876382213086,6883.374826151878,0.0019390471686619342
4,traj_iteration,none,BDF,15,0,0,5821.758834891021,6883.374826151878,0.005183956512912378
4,discrete_step,none,BDF,15,0.1,0.40007502705687975,1500.4308655448258,6883.374826151878,0.004890354686548334
4,discrete_step,none,BDF,15,0.05,0.20003751352843988,2729.842382699251,6883.374826151878,0.003132850923680734
4,discrete_step,none,BDF,15,0.025,0.10001875676421994,4980.76660938561,6883.374826151878,0.0019390471686619342
5,traj_iteration,none,RK45,5,0,0,290.2031390555203,124.49971702322364,0.009074559812538881
5,discrete_step,none,RK45,5,0.1,0.40142610977025456,33.18224558979273,124.49971702322364,0.007827129392332636
5,discrete_step,none,RK45,5,0.05,0.20071305488512728,43.1348944529891,124.49971702322364,0.005111090586211903
5,discrete_step,none,RK45,5,0.025,0.10035652744256364,54.917921144515276,124.49971702322364,0.0032329549417895224
5,traj_iteration,none,RK45,10,0,0,506.86102583631873,124.49971702322364,0.008759535625944623
5,discrete_step,none,RK45,10,0.1,0.40142610977025456,64.1852068156004,124.49971702322364,0.007331557287295999
5,discrete_step,none,RK45,10,0.05,0.20071305488512728,79.4748685657978,124.49971702322364,0.004863213466939977
5,discrete_step,none,RK45,10,0.025,0.10035652744256364,92.3046504817903,124.49971702322364,0.003105157982598309
5,traj_iteration,none,RK45,15,0,0,1217.8036021105945,124.49971702322364,0.008532274867849235
5,discrete_step,none,RK45,15,0.1,0.40142610977025456,136.74031283333898,124.49971702322364,0.006967857318561713
5,discrete_step,none,RK45,15,0.05,0.20071305488512728,160.3368858397007,124.49971702322364,0.0046399536217439745
5,discrete_step,none,RK45,15,0.025,0.10035652744256364,175.11575504764915,124.49971702322364,0.002976985227837153
5,traj_iteration,none,BDF,5,0,0,1408.610216859728,4444.581493809819,0.009074458799349927
5,discrete_step,none,BDF,5,0.1,0.40142610977025456,328.72094836086035,4444.581493809819,0.007826926119926993
5,discrete_step,none,BDF,5,0.05,0.20071305488512728,545.2929868139327,4444.581493809819,0.005110845010965157
5,discrete_step,none,BDF,5,0.025,0.10035652744256364,950.8516520224512,4444.581493809819,0.0032326310175344233
5,traj_iteration,none,BDF,10,0,0,2751.258266787976,4444.581493809819,0.008759392029905774
5,discrete_step,none,BDF,10,0.1,0.40142610977025456,559.3985043130815,4444.581493809819,0.007331385797528374
5,discrete_step,none,BDF,10,0.05,0.20071305488512728,946.4509430974722,4444.581493809819,0.004751095286899243
5,discrete_step,none,BDF,10,0.025,0.10035652744256364,1643.7681701146066,4444.581493809819,0.003104959402423863
5,traj_iteration,none,BDF,15,0,0,4038.521355126053,4444.581493809819,0.008532087186370529
5,discrete_step,none,BDF,15,0.1,0.40142610977025456,718.7976230569184,4444.581493809819,0.006967723899853228
5,discrete_step,none,BDF,15,0.05,0.20071305488512728,1364.205168377608,4444.581493809819,0.0045280953093021475
5,discrete_step,none,BDF,15,0.025,0.10035652744256364,2377.536908593029,4444.581493809819,0.0029768298993673
6,traj_iteration,none,RK45,5,0,0,737.1449258551002,158.20544390007854,0.005241707341841592
6,discrete_step,none,RK45,5,0.1,0.4001968805236651,99.30259385704994,158.20544390007854,0.005051129680952211
6,discrete_step,none,RK45,5,0.05,0.20009844026183254,123.70647333562374,158.20544390007854,0.003345440809721238
6,discrete_step,none,RK45,5,0.025,0.10004922013091627,145.09975664690137,158.20544390007854,0.0022073475591998207
6,traj_iteration,none,RK45,10,0,0,1383.0687945857644,158.20544390007854,0.005051129680952211
6,discrete_step,none,RK45,10,0.1,0.4001968805236651,221.82020007818937,158.20544390007854,0.005051129680952211
6,discrete_step,none,RK45,10,0.05,0.20009844026183254,267.33419431373477,158.20544390007854,0.0031561655462996516
6,discrete_step,none,RK45,10,0.025,0.10004922013091627,292.4928662702441,158.20544390007854,0.002016818970080301
6,traj_iteration,none,RK45,15,0,0,1888.151475675404,158.20544390007854,0.005051129680952211
6,discrete_step,none,RK45,15,0.1,0.4001968805236651,300.4089224152267,158.20544390007854,0.004860947637373002
6,discrete_step,none,RK45,15,0.05,0.20009844026183254,357.05999218299985,158.20544390007854,0.0031561655462996516
6,discrete_step,none,RK45,15,0.025,0.10004922013091627,385.2248298972845,158.20544390007854,0.002016818970080301
6,traj_iteration,none,BDF,5,0,0,2232.0378552675247,6086.3573197983205,0.00524160469453618
6,discrete_step,none,BDF,5,0.1,0.4001968805236651,715.7561680115759,6086.3573197983205,0.005051017554823071
6,discrete_step,none,BDF,5,0.05,0.20009844026183254,1188.0218030773103,6086.3573197983205,0.0033453194450197643
6,discrete_step,none,BDF,5,0.025,0.10004922013091627,2227.941900473088,6086.3573197983205,0.0020995891922904893
6,traj_iteration,none,BDF,10,0,0,3845.77724570781,6086.3573197983205,0.005051017554823071
6,discrete_step,none,BDF,10,0.1,0.4001968805236651,1142.6608581207693,6086.3573197983205,0.005051017554823071
6,discrete_step,none,BDF,10,0.05,0.20009844026183254,2101.022763181478,6086.3573197983205,0.0031560362271391283
6,discrete_step,none,BDF,10,0.025,0.10004922013091627,3856.97654536739,6086.3573197983205,0.0020166498988449656
6,traj_iteration,none,BDF,15,0,0,6119.086606521159,6086.3573197983205,0.005051017554823071
6,discrete_step,none,BDF,15,0.1,0.4001968805236651,1653.414003431797,6086.3573197983205,0.00486083237670078
6,discrete_step,none,BDF,15,0.05,0.20009844026183254,3077.8214025460184,6086.3573197983205,0.0031560362271391283
6,discrete_step,none,BDF,15,0.025,0.10004922013091627,5705.439679477364,6086.3573197983205,0.0020166498988449656
7,traj_iteration,none,RK45,5,0,0,544.9778818413615,147.98627903312445,0.005107905392086985
7,discrete_step,none,RK45,5,0.1,0.3991317682638359,79.34336766600609,147.98627903312445,0.005107905392086985
7,discrete_step,none,RK45,5,0.05,0.19956588413191795,100.08242427185178,147.98627903312445,0.0034595695024172467
7,discrete_step,none,RK45,5,0.025,0.09978294206595897,119.14920619502664,147.98627903312445,0.0021562832901098256
7,traj_iteration,none,RK45,10,0,0,1625.7352998889983,147.98627903312445,0.005107905392086985
7,discrete_step,none,RK45,10,0.1,0.3991317682638359,243.6723946109414,147.98627903312445,0.005082170798576357
7,discrete_step,none,RK45,10,0.05,0.19956588413191795,281.3848849236965,147.98627903312445,0.003290060249803296
7,discrete_step,none,RK45,10,0.025,0.09978294206595897,308.6052142754197,147.98627903312445,0.0020843996904030887
7,traj_iteration,none,RK45,15,0,0,2205.8541298620403,147.98627903312445,0.00489958854550268
7,discrete_step,none,RK45,15,0.1,0.3991317682638359,321.40450417622924,147.98627903312445,0.00489958854550268
7,discrete_step,none,RK45,15,0.05,0.19956588413191795,364.2784340791404,147.98627903312445,0.0032004636379946555
7,discrete_step,none,RK45,15,0.025,0.09978294206595897,394.0913859643042,147.98627903312445,0.002060567850695376
7,traj_iteration,none,BDF,5,0,0,2144.4213749319315,7780.446436829865,0.00510788385374324
7,discrete_step,none,BDF,5,0.1,0.3991317682638359,719.9072188287973,7780.446436829865,0.00510788385374324
7,discrete_step,none,BDF,5,0.05,0.19956588413191795,1226.4690245427191,7780.446436829865,0.0034595478584237217
7,discrete_step,none,BDF,5,0.025,0.09978294206595897,2213.9357967711985,7780.446436829865,0.0021562373043928647
7,traj_iteration,none,BDF,10,0,0,5006.966540534049,7780.446436829865,0.0050821083265308025
7,discrete_step,none,BDF,10,0.1,0.3991317682638359,1301.6557990536094,7780.446436829865,0.0050821083265308025
7,discrete_step,none,BDF,10,0.05,0.19956588413191795,2218.4210226759315,7780.446436829865,0.003290018395343698
7,discrete_step,none,BDF,10,0.025,0.09978294206595897,3969.4283398017287,7780.446436829865,0.0020843936111151562
7,traj_iteration,none,BDF,15,0,0,6485.391165412962,7780.446436829865,0.004899546564488239
7,discrete_step,none,BDF,15,0.1,0.3991317682638359,1674.672559775412,7780.446436829865,0.004899546564488239
7,discrete_step,none,BDF,15,0.05,0.19956588413191795,3015.515272319317,7780.446436829865,0.00320047734963172
7,discrete_step,none,BDF,15,0.025,0.09978294206595897,5279.022731546313,7780.446436829865,0.0020604616005933662
8,traj_iteration,none,RK45,5,0,0,528.1132575310767,162.57023176923394,0.0058862601724312255
8,discrete_step,none,RK45,5,0.1,0.3998983566486029,77.27471955120564,162.57023176923394,0.00554571688240983
8,discrete_step,none,RK45,5,0.05,0.19994917832430145,94.87245408073068,162.57023176923394,0.00370846896473774
8,discrete_step,none,RK45,5,0.025,0.09997458916215073,114.06894559040666,162.57023176923394,0.002339394161837954
8,traj_iteration,none,RK45,10,0,0,1541.8363420553505,162.57023176923394,0.0056953030822695615
8,discrete_step,none,RK45,10,0.1,0.3998983566486029,225.68606754392385,162.57023176923394,0.0056953030822695615
8,discrete_step,none,RK45,10,0.05,0.19994917832430145,263.1823848634958,162.57023176923394,0.003699342786636693
8,discrete_step,none,RK45,10,0.025,0.09997458916215073,289.7392444126308,162.57023176923394,0.002339394161837954
8,traj_iteration,none,RK45,15,0,0,2136.290724299848,162.57023176923394,0.0056953030822695615
