,,,,time,time,std_time,std_time,error_sum_metric,error_sum_metric,error_max_metric,error_max_metric
,,,,mean,std,mean,std,mean,std,mean,std
ode_method,stations_per_cell,spatial_simplification,delta_t_ratio_or_epsilon,,,,,,,,
BDF,5,strict,0.5,14.136072914846997,7.525873299706714,874.9295991928776,647.4924598712354,0.020973024632049014,0.014957201054294276,0.010915350849174273,0.006271564290933589
BDF,5,strict,1.0,11.836451077863243,6.137250830890993,874.9295991928776,647.4924598712354,0.02233160948598701,0.014127808028118203,0.010899598103713763,0.006254801995560193
BDF,5,strict,2.0,8.180112109686059,3.9435587527872604,874.9295991928776,647.4924598712354,0.028788227755455927,0.010865334929744485,0.010956072255726992,0.006200069947976328
BDF,10,strict,0.5,9.340451805106706,5.125993362837276,874.9295991928776,647.4924598712354,0.023467052869285996,0.017158811788370688,0.01131538438978438,0.006418082173991988
BDF,10,strict,1.0,8.579621169835482,4.660580176077782,874.9295991928776,647.4924598712354,0.02350548456741443,0.017110413745893137,0.01130638443811374,0.006410830214442081
BDF,10,strict,2.0,7.588850952080699,3.99049235320086,874.9295991928776,647.4924598712354,0.023789546403209145,0.016890644386002792,0.011293158353646268,0.0063901660684771355
BDF,15,strict,0.5,7.115813384784527,3.915841668557979,874.9295991928776,647.4924598712354,0.019813511896542797,0.014391333034729604,0.0104774948998818,0.0063050791646428635
BDF,15,strict,1.0,6.618767880585598,3.6339404230976395,874.9295991928776,647.4924598712354,0.019833340704751914,0.01437651020211455,0.010472247673434876,0.006295662131434216
BDF,15,strict,2.0,6.093114851549551,3.326597071731128,874.9295991928776,647.4924598712354,0.01989073269990799,0.01432991586924255,0.010457237989169194,0.006264784882378985
RK45,5,strict,0.5,9.634119297729958,5.891631822779593,29.58823035145768,21.38906832004131,0.020976373144945888,0.01495324310419226,0.010917270105885857,0.006268806776531327
RK45,5,strict,1.0,8.106450649379175,4.757967450240967,29.58823035145768,21.38906832004131,0.022332288475798833,0.014127687791056923,0.010902731711704252,0.006253327365320904
RK45,5,strict,2.0,5.47613736540757,2.8485514139138846,29.58823035145768,21.38906832004131,0.028790044601558207,0.010863118295203048,0.010967365602670368,0.006197281440559718
RK45,10,strict,0.5,5.340891639361618,3.3859602357619036,29.58823035145768,21.38906832004131,0.023469535157391187,0.017167565167119463,0.011319786393053895,0.006419774500413933
RK45,10,strict,1.0,4.955104065002414,3.1251712028793115,29.58823035145768,21.38906832004131,0.02350826737503886,0.017120201586193144,0.011310975892947023,0.0064134115170987474
RK45,10,strict,2.0,4.43612900777879,2.7124629717320543,29.58823035145768,21.38906832004131,0.02378860504621556,0.016902622001969195,0.01129763785253722,0.006391844347941506
RK45,15,strict,0.5,3.726756703621366,2.4883270674699025,29.58823035145768,21.38906832004131,0.019809460160746133,0.014395865712116328,0.010483460310888005,0.006307662676605594
RK45,15,strict,1.0,3.5030623778164434,2.3412985179741543,29.58823035145768,21.38906832004131,0.019828136685597558,0.014382242218974007,0.01047887045963802,0.006298824400509318
RK45,15,strict,2.0,3.2541056424850905,2.1580899822666706,29.58823035145768,21.38906832004131,0.01988393547298193,0.0143376217414106,0.010463572082201817,0.0062684005763845125
