model,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio,delta_t,time,std_time,error
0,traj_iteration,none,RK45,5,0,0,144.77183824777603,50.410813111811876,0.007578133738026512
0,discrete_step,none,RK45,5,0.1,0.4006846559912722,21.534466810524464,50.410813111811876,0.0065567326840809655
0,discrete_step,none,RK45,5,0.05,0.2003423279956361,28.12859945371747,50.410813111811876,0.004376850365064135
0,discrete_step,none,RK45,5,0.025,0.10017116399781804,37.12715867161751,50.410813111811876,0.0027433995298472838
0,traj_iteration,none,RK45,10,0,0,290.1441936120391,50.410813111811876,0.007431100424172591
0,discrete_step,none,RK45,10,0.1,0.4006846559912722,36.97560252994299,50.410813111811876,0.0062671261576208006
0,discrete_step,none,RK45,10,0.05,0.2003423279956361,46.51677379757166,50.410813111811876,0.004228711547381078
0,discrete_step,none,RK45,10,0.025,0.10017116399781804,58.25428173691034,50.410813111811876,0.0027433995298472838
0,traj_iteration,none,RK45,15,0,0,401.26743185147643,50.410813111811876,0.007431100424172591
0,discrete_step,none,RK45,15,0.1,0.4006846559912722,51.1102475784719,50.410813111811876,0.0062671261576208006
0,discrete_step,none,RK45,15,0.05,0.2003423279956361,63.87454987317324,50.410813111811876,0.004080271791588723
0,discrete_step,none,RK45,15,0.025,0.10017116399781804,77.87131827697158,50.410813111811876,0.002594557122896491
0,traj_iteration,none,BDF,5,0,0,709.7306480929255,2218.647643852979,0.007430614939366974
0,discrete_step,none,BDF,5,0.1,0.4006846559912722,180.94980801269412,2218.647643852979,0.006556218345365756
0,discrete_step,none,BDF,5,0.05,0.2003423279956361,319.9377438016236,2218.647643852979,0.004376404597945365
0,discrete_step,none,BDF,5,0.025,0.10017116399781804,584.3740274757147,2218.647643852979,0.002742712375237173
0,traj_iteration,none,BDF,10,0,0,1584.2605438120663,2218.647643852979,0.007430614939366974
0,discrete_step,none,BDF,10,0.1,0.4006846559912722,369.05252143740654,2218.647643852979,0.006266666089982552
0,discrete_step,none,BDF,10,0.05,0.2003423279956361,627.3104301020503,2218.647643852979,0.004228182245518223
0,discrete_step,none,BDF,10,0.025,0.10017116399781804,1102.043848991394,2218.647643852979,0.002742712375237173
0,traj_iteration,none,BDF,15,0,0,2170.309527590871,2218.647643852979,0.007430614939366974
0,discrete_step,none,BDF,15,0.1,0.4006846559912722,493.07415490970016,2218.647643852979,0.006266666089982552
0,discrete_step,none,BDF,15,0.05,0.2003423279956361,823.8000625744462,2218.647643852979,0.004079773447705571
0,discrete_step,none,BDF,15,0.025,0.10017116399781804,1514.4214081540704,2218.647643852979,0.0025938579365049237
1,traj_iteration,none,RK45,5,0,0,211.9202862083912,72.71781808510423,0.005958032748802289
1,discrete_step,none,RK45,5,0.1,0.40012422657916064,30.769764848053455,72.71781808510423,0.005958032748802289
1,discrete_step,none,RK45,5,0.05,0.20006211328958032,40.31744933873415,72.71781808510423,0.0038528621941109394
1,discrete_step,none,RK45,5,0.025,0.10003105664479016,52.248547326773405,72.71781808510423,0.0024634278913474882
1,traj_iteration,none,RK45,10,0,0,500.6130813807249,72.71781808510423,0.0059184861644124105
1,discrete_step,none,RK45,10,0.1,0.40012422657916064,61.99935840442777,72.71781808510423,0.005630353485129628
1,discrete_step,none,RK45,10,0.05,0.20006211328958032,78.6620132215321,72.71781808510423,0.003709084999909531
1,discrete_step,none,RK45,10,0.025,0.10003105664479016,96.32051473110914,72.71781808510423,0.0023157980517729162
