,,,,time,time,std_time,std_time,error_sum_metric,error_sum_metric,error_max_metric,error_max_metric
,,,,mean,std,mean,std,mean,std,mean,std
ode_method,stations_per_cell,spatial_simplification,delta_t_ratio_or_epsilon,,,,,,,,
BDF,5,none,0.025,283.07769079863795,154.94226738308933,855.2100918699731,552.5159254089825,0.012051228784594116,0.005156993548575683,0.004284146749030614,0.0017729427152555286
BDF,5,none,0.05,162.2983144274133,88.57840438051772,855.2100918699731,552.5159254089825,0.022912052942917985,0.009736397497366723,0.0076722564987925426,0.003369289464664074
BDF,5,none,0.1,99.06452539827325,53.14397688853908,855.2100918699731,552.5159254089825,0.03894692409736737,0.01647321944661301,0.011990906523615195,0.005385136649866451
BDF,5,strict,0.025,4.89981201720424,2.314234923691887,855.2100918699731,552.5159254089825,0.06993320502353463,0.025829950917710207,0.01557296080572083,0.006703597507229836
BDF,5,strict,0.05,3.500389391182689,1.6274390734719315,855.2100918699731,552.5159254089825,0.06605055969408075,0.02433696852165327,0.014904994503085262,0.006908126359529346
BDF,5,strict,0.1,2.794479901060695,1.3545107469732773,855.2100918699731,552.5159254089825,0.06195830009744543,0.02230382112289444,0.014458621383138153,0.006887094424725857
BDF,10,none,0.025,473.8723457166401,264.0759087138641,855.2100918699731,552.5159254089825,0.01075638546166878,0.004469828393320737,0.003906675510603,0.0016008061883443095
BDF,10,none,0.05,276.19736206178555,153.30109876755193,855.2100918699731,552.5159254089825,0.02073183455743692,0.008560132057492502,0.007066280405973292,0.0030439143688794084
BDF,10,none,0.1,171.2968058805738,90.56857501842717,855.2100918699731,552.5159254089825,0.035914285791543335,0.014936776070368049,0.011366161636151374,0.005034260427672847
BDF,10,strict,0.025,2.4557863096846266,1.101112837357606,855.2100918699731,552.5159254089825,0.07074951533174909,0.026206054634534206,0.01574972608751778,0.006621562451673965
BDF,10,strict,0.05,1.819174715799745,0.8189478247594801,855.2100918699731,552.5159254089825,0.0671674446879312,0.024967425689635545,0.015143808086064964,0.006801765776665204
BDF,10,strict,0.1,1.5201057680975645,0.7268865511367973,855.2100918699731,552.5159254089825,0.06295078662557475,0.02308898697612591,0.014634377087817453,0.006813986919564406
BDF,15,none,0.025,691.8445685070287,393.60994928654617,855.2100918699731,552.5159254089825,0.009552948983943264,0.003825011439899671,0.0035411549300398593,0.0014304344602287804
BDF,15,none,0.05,409.00499758326566,230.86576101517,855.2100918699731,552.5159254089825,0.018652228823230407,0.007413468547982334,0.006454915171049479,0.002679038783599253
BDF,15,none,0.1,255.61243902890826,134.59523528082582,855.2100918699731,552.5159254089825,0.03290641024195002,0.013266953714982672,0.010762333563029714,0.0046895481770586585
BDF,15,strict,0.025,1.7804851322900503,0.770710916880143,855.2100918699731,552.5159254089825,0.0711420085464143,0.026310136615415376,0.01571654272003648,0.006645652624892325
BDF,15,strict,0.05,1.2742070632183458,0.5713037431532085,855.2100918699731,552.5159254089825,0.06773458600186615,0.025219849246679322,0.015164953837978083,0.006834893725265386
BDF,15,strict,0.1,1.1165994958614465,0.5211661542523579,855.2100918699731,552.5159254089825,0.06343113101506381,0.023421108610931562,0.014580119751930234,0.006939971624092305
RK45,5,none,0.025,23.90237874560873,9.757848010481457,29.761287071764237,20.326214799736007,0.011919544576753396,0.0050216497696373725,0.004220404647284794,0.0017182972290073482
RK45,5,none,0.05,17.95565367483534,7.6846582756270525,29.761287071764237,20.326214799736007,0.022866358991273605,0.009661961729861075,0.007645338217248772,0.003324073570379308
RK45,5,none,0.1,14.00940276882262,6.139900159097719,29.761287071764237,20.326214799736007,0.03895431009425893,0.016468418705652542,0.011994411136548734,0.005378567932132848
RK45,5,strict,0.025,2.0167041589645667,0.9201142601850738,29.761287071764237,20.326214799736007,0.06993791134106152,0.02583242532557382,0.015574025357868025,0.006703575977238667
RK45,5,strict,0.05,1.3629745931178332,0.6245777799779693,29.761287071764237,20.326214799736007,0.0660548125831843,0.0243391802480679,0.014906259825585556,0.0069080342522017096
RK45,5,strict,0.1,1.178584236514289,0.5711021940704276,29.761287071764237,20.326214799736007,0.06196203105390749,0.022306367036154677,0.014459097747138541,0.006887090869126383
RK45,10,none,0.025,25.016159629503964,11.126422065651468,29.761287071764237,20.326214799736007,0.010674083746693772,0.004373994971880657,0.003867454270007996,0.001559317326569859
RK45,10,none,0.05,18.99127987519838,9.03376183067862,29.761287071764237,20.326214799736007,0.02070206868520325,0.008503192426834082,0.007052667050870967,0.0030128379813579506
RK45,10,none,0.1,14.946113796995487,7.301683256181079,29.761287071764237,20.326214799736007,0.03592263377647384,0.014934146952917164,0.011372901847168746,0.005029268286024091
RK45,10,strict,0.025,1.0504191655293107,0.47227290278408496,29.761287071764237,20.326214799736007,0.07075404109118319,0.026208602642574404,0.015750960893978715,0.006621328046426536
RK45,10,strict,0.05,0.7190475343400613,0.32944315426798204,29.761287071764237,20.326214799736007,0.06717164504145197,0.024969737662066737,0.01514626551881629,0.006801592570696978
RK45,10,strict,0.1,0.6292068534647115,0.30460772989844725,29.761287071764237,20.326214799736007,0.06295437468093758,0.02309123670871865,0.01463552968372017,0.006813568360082487
RK45,15,none,0.025,34.172894828816645,20.529456131895394,29.761287071764237,20.326214799736007,0.009494021885679927,0.0037504986771940084,0.003515137600724458,0.0014008046537554992
RK45,15,none,0.05,27.421402397942728,18.2127938091906,29.761287071764237,20.326214799736007,0.018629286565277313,0.007365230619380238,0.0064464075233849625,0.0026529286550635947
RK45,15,none,0.1,22.342301828397904,15.319163703352412,29.761287071764237,20.326214799736007,0.032914641504597345,0.013264291504742,0.010772318462894635,0.00468266942547861
RK45,15,strict,0.025,0.7646040722576436,0.3502813051746062,29.761287071764237,20.326214799736007,0.07114612745917387,0.026312443424627543,0.01571718022634612,0.006646134724466628
RK45,15,strict,0.05,0.5188528045930434,0.2434224445568765,29.761287071764237,20.326214799736007,0.06773864331221714,0.02522210205858707,0.015165807872385037,0.006835015182278452
RK45,15,strict,0.1,0.4522246087214444,0.2194053101908179,29.761287071764237,20.326214799736007,0.06343495958195763,0.023423509417526973,0.014581808689439885,0.006938763204590678
